2380,    -0.928,   MM,04
2381,    -0.928,   MM,04
2382,    -1.354,   MM,01
2383,    -1.868,   MM,02
2384,    -2.688,   MM,03
2385,    -1.868,   MM,02
2386,    -0.929,   MM,04
2387,    -1.354,   MM,01
2388,    -2.689,   MM,03
2389,    -2.691,   MM,03
2390,    -1.355,   MM,01
2391,    -1.868,   MM,02
2392,    -0.929,   MM,04
2393,    -0.930,   MM,04
2394,    -1.356,   MM,01
2395,    -1.869,   MM,02
2396,    -2.692,   MM,03
2397,    -1.869,   MM,02
2398,    -0.930,   MM,04
2399,    -1.356,   MM,01
2400,    -2.694,   MM,03
2401,    -2.695,   MM,03
2402,    -1.357,   MM,01
2403,    -1.869,   MM,02
2404,    -0.931,   MM,04
2405,    -0.931,   MM,04
2406,    -1.358,   MM,01
2407,    -1.869,   MM,02
2408,    -2.697,   MM,03
2409,    -1.870,   MM,02
2410,    -0.931,   MM,04
2411,    -1.358,   MM,01
2412,    -2.698,   MM,03
2413,    -2.700,   MM,03
2414,    -1.359,   MM,01
2415,    -1.870,   MM,02
2416,    -0.932,   MM,04
2417,    -0.933,   MM,04
2418,    -1.359,   MM,01
2419,    -1.871,   MM,02
2420,    -2.702,   MM,03
2421,    -1.871,   MM,02
2422,    -0.933,   MM,04
2423,    -1.360,   MM,01
2424,    -2.703,   MM,03
2425,    -2.705,   MM,03
2426,    -1.360,   MM,01
2427,    -1.871,   MM,02
2428,    -0.934,   MM,04
2429,    -0.934,   MM,04
2430,    -1.361,   MM,01
2431,    -1.872,   MM,02
2432,    -2.706,   MM,03
2433,    -1.872,   MM,02
2434,    -0.934,   MM,04
2435,    -1.361,   MM,01
2436,    -2.708,   MM,03
2437,    -2.709,   MM,03
2438,    -1.362,   MM,01
2439,    -1.872,   MM,02
2440,    -0.935,   MM,04
2441,    -0.935,   MM,04
2442,    -1.362,   MM,01
2443,    -1.872,   MM,02
2444,    -2.711,   MM,03
2445,    -1.873,   MM,02
2446,    -0.936,   MM,04
2447,    -1.363,   MM,01
2448,    -2.712,   MM,03
2449,    -2.714,   MM,03
2450,    -1.364,   MM,01
2451,    -1.873,   MM,02
2452,    -0.936,   MM,04
2453,    -0.936,   MM,04
2454,    -1.364,   MM,01
2455,    -1.874,   MM,02
2456,    -2.715,   MM,03
2457,    -1.874,   MM,02
2458,    -0.937,   MM,04
2459,    -1.365,   MM,01
2460,    -2.717,   MM,03
2461,    -2.718,   MM,03
2462,    -1.366,   MM,01
2463,    -1.874,   MM,02
2464,    -0.937,   MM,04
2465,    -0.938,   MM,04
2466,    -1.366,   MM,01
2467,    -1.875,   MM,02
2468,    -2.719,   MM,03
2469,    -1.875,   MM,02
2470,    -0.938,   MM,04
2471,    -1.367,   MM,01
2472,    -2.721,   MM,03
2473,    -2.722,   MM,03
2474,    -1.367,   MM,01
2475,    -1.875,   MM,02
2476,    -0.939,   MM,04
2477,    -0.939,   MM,04
